Target	Compound	True	RFR	MLPR	LR	Keras
CHEMBL4142	CHEMBL3890118	0.622456	0.8605987679084457	0.7295532665174551	0.6967717717626749	0.6593703031539917
CHEMBL2094128	CHEMBL1947162	0.602641	-0.38892686726338255	-0.08542163652671375	-0.48109952725006955	-0.8525739908218384
CHEMBL3529	CHEMBL3894306	0.46486	0.44492176845476783	0.5278658175377143	0.4007604911490237	0.44883328676223755
CHEMBL279	CHEMBL382478	-0.746361	-0.4883152280695315	0.012738874118145782	-0.3866092288223072	0.23369431495666504
CHEMBL2637	CHEMBL1644623	-0.101576	0.07840470630600727	-0.003920007934936964	-0.08333448185737669	-0.36794233322143555
CHEMBL1955	CHEMBL1784637	1.409613	0.21630578047943458	0.20094903180413293	1.0043994650665329	0.667516827583313
CHEMBL2358	CHEMBL3967199	-0.889701	-1.0952575509954436	-1.0620558165012683	-0.9940397216853276	-0.9981070756912231
CHEMBL4179	CHEMBL2204103	-1.751141	-0.8602862755992754	-1.7378206770466607	-0.7588421866836754	-0.973501443862915
CHEMBL4501	CHEMBL3680396	0.584671	0.10774649923718746	0.512380005069515	-0.09426773908586226	0.19376742839813232
CHEMBL4142	CHEMBL3986725	0.684723	0.6995480279958899	0.8084315724884477	0.9198404819631935	0.6928138732910156
CHEMBL2959	CHEMBL3944305	0.46486	0.4616555112820963	0.46027870639235396	0.4203920206215959	0.4031425714492798
CHEMBL3920	CHEMBL595492	0.551059	0.7997720957214457	0.957410261775309	0.809969448572554	0.7896629571914673
CHEMBL4523	CHEMBL3918188	0.603562	0.6753762428656789	-0.3708953674004578	0.27145918338638564	0.19445395469665527
CHEMBL260	CHEMBL3695594	0.818817	0.9717364352816764	1.3369512723669423	0.4579280928413333	1.2339566946029663
CHEMBL4142	CHEMBL3676335	0.058035	0.49721094710182756	0.5012228448448648	0.4866709019895037	0.47806739807128906
CHEMBL1913	CHEMBL414001	-0.889701	-0.6398042732051608	-0.1764215002704354	-0.6533649227082273	-1.0352615118026733
CHEMBL3717	CHEMBL3263978	0.428042	0.07444099114474417	-0.6611588286207626	0.41449959786339874	-0.5271888971328735
CHEMBL2815	CHEMBL4069365	-1.541146	-0.1573529206002235	-0.8490096670462255	0.4230533300047067	0.37608277797698975
CHEMBL203	CHEMBL1241860	-1.738474	-1.1266640743629976	-1.3490889428706343	-0.792332592211496	-1.5803983211517334
CHEMBL1868	CHEMBL204427	0.889247	0.26762197030490514	0.9323441913565951	0.4113401338684265	1.0382452011108398
CHEMBL1974	CHEMBL1668420	-0.685879	-0.18575129705803303	-0.5889974312912533	-0.07538919284234398	-0.47179293632507324
CHEMBL2996	CHEMBL605086	-0.267985	-0.17332501788953142	0.20750643240113714	0.06773240738833507	0.5071772933006287
CHEMBL1868	CHEMBL400216	-0.72919	-0.6067433950775322	-0.5689019071348757	-0.4445201582185465	-0.49671101570129395
CHEMBL3038477	CHEMBL3962893	-0.000227	0.23566937630015525	-0.1043223539785649	0.260042744583837	-0.044303178787231445
CHEMBL1974	CHEMBL1807472	-0.495043	0.396379155319037	-0.06220163898290057	0.4199610217752319	0.08583712577819824
CHEMBL4501	CHEMBL3675493	0.889247	0.3820621896310827	0.7835976063309181	0.4599756118717192	0.7669646739959717
CHEMBL2094128	CHEMBL326310	-0.889701	-0.1662591097064961	-0.4649198517897053	-0.3193283343479142	-0.6885876655578613
CHEMBL5314	CHEMBL3092788	-0.8083	-0.03554399963636369	0.40981696553154906	0.03957547524113769	0.19350673258304596
CHEMBL2637	CHEMBL1822148	0.132075	0.9408606646666665	1.1201407501597496	0.820954693252968	0.9197178483009338
CHEMBL5508	CHEMBL1179821	-0.853269	-0.7034193088473739	-1.0625190546905783	-0.7672174557224551	-0.5163339376449585
CHEMBL2041	CHEMBL3596862	-0.130204	-0.2000804743325534	-0.24160309917691897	-0.4312135069348021	-0.02891707420349121
CHEMBL2148	CHEMBL3644996	-1.779136	-0.7117292928396014	-1.6193019221070302	-0.6578368187074722	-1.1580097675323486
CHEMBL3038477	CHEMBL3942463	0.889247	0.4639526254338269	0.32921165726054336	0.35525487118342297	0.3774392604827881
CHEMBL1844	CHEMBL4062192	0.342312	0.7860954327544629	0.5379226695463561	0.7688205311258035	0.6142016649246216
CHEMBL4040	CHEMBL12131	-1.027327	-0.6736889518134969	-1.0361398016947176	-0.6915977745497053	-0.570943295955658
CHEMBL1824	CHEMBL3968839	-0.718508	-0.5176495120048105	-0.37616294398547084	-0.14531671724251993	-0.5795483589172363
CHEMBL1936	CHEMBL3085834	1.08019	-0.4520702378138904	-0.048524055634097174	-0.42247400229961873	-0.43029654026031494
CHEMBL5570	CHEMBL2158223	0.852429	0.6451475189966309	0.9611983404958678	1.0391977230159761	0.6855343580245972
CHEMBL2276	CHEMBL2420562	-0.130204	-0.184948991452821	0.04050193864448631	-0.22454539523807138	-0.10878217220306396
CHEMBL4630	CHEMBL438485	1.073909	-0.22832934004962202	0.5253261915373242	-0.07649261906979599	0.4552249312400818
CHEMBL1913	CHEMBL3897137	0.787897	0.5776692931967166	0.6875298910609342	0.6051518264728306	0.5464451313018799
CHEMBL203	CHEMBL1094196	-0.975899	-1.1230668931846466	-1.0638042243715573	-0.7549084809315961	-1.59995698928833
CHEMBL1907601	CHEMBL112582	-1.170748	-1.1826091934661642	-1.24469761927676	-0.24732338870508397	-0.8035887479782104
CHEMBL5491	CHEMBL460940	0.818817	0.31214572026944354	0.2011761178305957	0.112476187362476	0.2217063158750534
CHEMBL4282	CHEMBL493874	1.086575	1.0565512737119445	1.0920658738602593	1.235012248702704	0.7495582103729248
CHEMBL2971	CHEMBL3904952	0.102245	-0.7084719487331719	-0.2765849661923763	-0.8829404161409717	-0.38657402992248535
CHEMBL2185	CHEMBL3986609	0.732618	0.13409055684408336	0.6056691176128906	-0.15788519264153217	0.6121861934661865
CHEMBL4501	CHEMBL3680431	0.46486	0.5247607487731873	0.5366256986128458	0.7855627161283849	0.052950501441955566
CHEMBL2094138	CHEMBL228042	0.732618	-0.8502021058429112	-0.7723170929493859	-0.9661136283052774	-0.6063426733016968
CHEMBL1868	CHEMBL240456	-1.168877	-0.6222324396247078	-0.7370127561115027	-0.7434977663780997	-0.6768050193786621
CHEMBL2185	CHEMBL1765762	-1.690227	-1.1051807335045494	-1.5276949513667586	-0.7151605229555368	-1.487471342086792
CHEMBL4630	CHEMBL221736	-0.889701	-0.6499196452449053	-1.2545103735892753	-0.7142566780828183	-0.7167409658432007
CHEMBL279	CHEMBL4088552	-1.55609	-1.4330846226111131	-1.5799873899746022	-0.14175872564518	-1.464586853981018
CHEMBL279	CHEMBL358728	-0.424614	-0.44044238551345966	-0.5249774810334642	-0.22036004404636558	-0.6019600629806519
CHEMBL279	CHEMBL1242286	-1.161303	-0.906599808860348	-1.3670376108395856	-0.4995034200540163	-0.9955507516860962
CHEMBL4523	CHEMBL3687416	0.272039	0.45762745345779704	0.20032555807939495	0.9121270929475094	0.4046592712402344
CHEMBL279	CHEMBL3963494	-0.491811	-0.4674164465918553	-0.6237424415440687	-0.2930606861499481	-0.8759654760360718
CHEMBL279	CHEMBL3914717	0.284914	0.33334271661452847	0.5613369201973695	0.28677819994748166	0.6465102434158325
CHEMBL1844	CHEMBL3678285	1.157005	1.009558450687658	1.361015219912284	1.5465379256558625	1.6678590774536133
CHEMBL308	CHEMBL99037	-1.07126	-0.7945398700128559	-0.5015971547308431	-0.8065433300885555	-0.612322211265564
CHEMBL279	CHEMBL3221259	-1.503612	-1.301479457847876	-1.379800070304364	-0.2950794421703332	-1.495888352394104
CHEMBL1824	CHEMBL1683964	-0.248171	-0.10959842068279753	-0.1786422519732797	0.10812873853241811	-0.3885685205459595
CHEMBL279	CHEMBL3965625	-0.889701	-0.40671047750011574	-0.3784255138270889	-0.2896864023324711	-0.843990683555603
CHEMBL5407	CHEMBL3676269	0.551059	1.2517260275888185	0.46638642152750454	1.587339431177532	0.881120502948761
CHEMBL3983	CHEMBL3666778	-0.597217	0.8405106	0.22336952890058015	0.40550180986062956	0.08372092247009277
CHEMBL1907605	CHEMBL3775509	0.662189	0.15278005615506177	0.205420760582542	-0.2744285235601197	0.25099456310272217
CHEMBL3553	CHEMBL1938656	-1.041144	-0.77301420741147	-1.2838677494993735	-0.4662747579290983	-0.8742586374282837
CHEMBL2850	CHEMBL419903	-0.889701	-0.28824589300000003	0.10019295173322829	-0.09953639141976225	0.297129362821579
CHEMBL203	CHEMBL3904450	-0.889701	-0.019094494671518355	-0.38382319747240046	-0.32297641303485325	-0.44931864738464355
CHEMBL2094128	CHEMBL565490	-0.535743	-0.6046127372899203	-0.5981318948611613	-0.41773088023681704	-0.7807093858718872
CHEMBL203	CHEMBL3924442	0.267531	0.16794983540224717	0.2508356067706473	0.07811879760004214	0.2479703426361084
CHEMBL2185	CHEMBL2023302	-0.184193	0.17592993624255737	0.18793975200199986	0.2459119165486781	0.42115211486816406
CHEMBL2147	CHEMBL3651903	1.778721	1.61533152764403	1.6839542286011302	1.1982898314396815	1.661569595336914
CHEMBL4937	CHEMBL3933511	1.021549	1.2553730692475165	1.1305634149706696	1.2633476498153504	0.859186589717865
CHEMBL2850	CHEMBL407113	-0.606977	-0.6927037293095243	-1.2225353988202126	-0.17991074065289853	0.297129362821579
CHEMBL2148	CHEMBL3665138	1.916336	2.621151622894366	2.7594380123067728	2.4929704775623804	2.654550075531006
CHEMBL2431	CHEMBL3701768	1.677371	1.5554621866666658	1.1678610003435361	1.4225666482995112	1.7104202508926392
CHEMBL3234	CHEMBL1242109	0.641303	0.4916299116001718	1.205352763561243	0.39080117811910786	1.0299659967422485
CHEMBL1936	CHEMBL377193	-0.621942	-0.5952119400029029	-0.6999380240464913	-0.5151773392029486	-0.7807010412216187
CHEMBL1974	CHEMBL3901119	-1.716911	-1.3762333208756887	-0.5120377440636982	-1.3265122065490857	-0.9782347679138184
CHEMBL203	CHEMBL1230790	-0.871509	-1.0275080890218742	-0.6067507271802217	-0.6569400895420985	-1.4145216941833496
CHEMBL2292	CHEMBL3787512	-1.479206	-1.4883254200000002	-1.3860051146560046	-1.372369323627482	-1.5186735391616821
CHEMBL301	CHEMBL2158845	0.641303	0.6588636221713058	1.1483162156749158	0.13426507374182117	0.7559492588043213
CHEMBL2041	CHEMBL2403369	1.086575	0.3848244896161535	0.3519906017568672	-0.05914623069241093	0.005891561508178711
CHEMBL4523	CHEMBL2442290	0.044789	-0.04684231413212999	-0.036255197159957446	-0.4516499859168398	-0.26348447799682617
CHEMBL203	CHEMBL359705	-1.063702	-0.16246118530393877	-0.2107906415126426	0.007414514236991354	-0.618868350982666
CHEMBL331	CHEMBL72461	-1.384517	-0.4046220439449533	-0.7494458309384897	-0.31108431138835624	-0.5679980516433716
CHEMBL2292	CHEMBL4070065	-1.683195	-1.2648573151839742	-1.673553331948548	-1.0336988925740551	-1.5531057119369507
CHEMBL4501	CHEMBL3685287	-0.267985	0.4465278226766945	0.4989744354566735	0.36936768962313415	1.2227121591567993
CHEMBL4142	CHEMBL3978349	0.871505	0.906675294769534	0.7850986250581831	0.9198404819631935	0.5570070743560791
CHEMBL2971	CHEMBL3335681	-0.229425	0.203196247443537	0.5327838360019761	0.40567368578955987	0.38853883743286133
CHEMBL1868	CHEMBL206279	-0.424614	-0.6356926014514189	-0.7799941964736388	-0.7011149453511621	-0.5699982643127441
CHEMBL2148	CHEMBL3927961	-0.889701	-0.6752015923561928	-0.7225088893298046	-0.6772200782780873	-0.7555515766143799
CHEMBL3650	CHEMBL2086727	-0.709991	-0.9005273038249154	-1.2519244296221232	-0.8280373528955163	-1.0009480714797974
CHEMBL3973	CHEMBL3701239	2.046479	0.4630396204385196	0.6314867238386753	0.1331336102047586	0.3788418769836426
CHEMBL3961	CHEMBL2401986	-0.897729	-0.7895408245916358	-0.6050749411500758	-0.8153913002655402	-0.8272735476493835
CHEMBL3529	CHEMBL3682431	1.243204	0.4954675861871606	0.5820420948605184	0.4673112794520067	0.6200674772262573
CHEMBL1991	CHEMBL249103	0.019587	0.12493363496539495	0.38833008321345447	0.2465413301791637	0.24276301264762878
CHEMBL2185	CHEMBL259084	-1.562031	-0.8022665173551874	-0.9792569916728442	-0.4920362412898646	-0.5601544380187988
CHEMBL4898	CHEMBL3678283	2.400436	2.3637845239495	2.4009685519823614	2.1870707714116318	0.6729492545127869
CHEMBL4722	CHEMBL3670429	-0.679276	-0.38351020902716393	-0.29114306248060295	-0.07563178661232561	-0.5366058349609375
CHEMBL3234	CHEMBL1076203	0.237802	-0.38731898423226163	-0.536528702941605	-0.3479103360633049	-0.07148659229278564
CHEMBL2148	CHEMBL3335688	0.452194	3.0430269813259114	2.5645025862476913	2.539734902277045	3.0352632999420166
CHEMBL4523	CHEMBL2048863	0.53529	0.6089500000270054	0.8612425882913104	0.2450318875171864	1.2666486501693726
CHEMBL279	CHEMBL383333	-0.43728	-0.3844006349970526	-0.23461308845902784	-0.35189642733985693	-0.2563070058822632
CHEMBL3234	CHEMBL1083001	0.75927	0.08760236501405251	0.21000507278664418	0.08479877340362463	0.259909987449646
CHEMBL3234	CHEMBL1214134	1.354334	1.143034207777777	1.2890912926758007	1.0730796687271569	1.0299659967422485
CHEMBL260	CHEMBL212721	-1.176306	-0.7553858619275065	-1.1626008159804964	-0.7620286776376284	-0.8814855813980103
CHEMBL2431	CHEMBL3699685	-0.389594	-0.27345361338051094	-0.4439506718307553	-0.2976120958255588	-0.34968698024749756
CHEMBL1957	CHEMBL3956400	-0.000227	0.03821728194994758	-0.09099955440879515	0.1490601117699577	-0.01774895191192627
CHEMBL4179	CHEMBL210737	-1.519066	-0.3302099461287446	-0.768359782710445	-0.3200034655440218	-0.3658921718597412
CHEMBL2996	CHEMBL67528	0.551059	0.6616736599999998	0.8682261848704751	0.30810326438645474	0.8741822242736816
CHEMBL3650	CHEMBL3916975	1.591886	1.206239800851315	1.1837397797938445	1.1238675196940382	1.5081617832183838
CHEMBL4247	CHEMBL2006765	-0.378148	-0.050429498451289516	-0.21307363283881964	-0.21895531633407472	-0.3168513774871826
CHEMBL1868	CHEMBL3986404	-0.889701	-0.7595242221933369	-0.9344221005073801	-0.4572689316613524	-0.816230297088623
CHEMBL1844	CHEMBL3673456	0.975446	0.6861164011730687	0.7087090548294227	0.4968462443117396	0.7075363397598267
CHEMBL1862	CHEMBL1241300	-0.795697	-0.7077564324772669	-1.232849277601089	-0.6269868267458747	-0.9734467267990112
CHEMBL3920	CHEMBL3928145	1.283904	1.8185065619295684	1.353259069175161	1.3376030097109362	1.0772334337234497
CHEMBL4895	CHEMBL3104852	-1.606172	-0.6823741182022129	-1.2980480157924013	-0.6499914438514418	-0.8673286437988281
CHEMBL4282	CHEMBL3672021	-1.033233	-0.4626306163878384	-0.9278536253883999	0.1747497395070714	-0.643750786781311
CHEMBL3797	CHEMBL1766781	-1.692975	-1.6422137824801588	-1.6229104413640703	-1.6331586194931356	-1.6754488945007324
CHEMBL4439	CHEMBL1688215	-1.067595	-0.8988186	-1.207963960987525	-0.8500995463654137	-1.2807484865188599
CHEMBL1936	CHEMBL153843	-0.331922	-0.11494925014315581	-0.7720973812199252	-0.2636667594145692	0.6000499725341797
CHEMBL1955	CHEMBL1940103	0.259882	0.24950888594534698	0.9783533350909001	0.9438127235098	0.7121216058731079
CHEMBL279	CHEMBL1172837	0.613839	0.8745766332504561	0.7877704849205807	0.1606752018821963	0.9804447293281555
CHEMBL4282	CHEMBL3904672	1.067728	1.2332791443472728	1.459667735302222	0.9822123535889822	1.0876734256744385
CHEMBL4179	CHEMBL494072	-0.710606	-1.016055222070883	-0.9536912509325682	-0.9566116829029903	-0.8066043853759766
CHEMBL2094138	CHEMBL75368	-1.312798	-1.570538433333334	-1.7162610842081891	-1.5936808956053676	-1.6622121334075928
CHEMBL2147	CHEMBL3918797	1.916502	0.7023760142346893	0.05974283573695616	1.174122696395513	0.8441684246063232
CHEMBL2695	CHEMBL3645081	-0.889314	-1.2872624450300771	-1.6349322778422768	-1.1284441291137088	-1.3033274412155151
CHEMBL2185	CHEMBL2022113	-0.146414	-0.07856415548788365	-0.7398443063011939	0.0964770562864215	0.1878972053527832
CHEMBL2148	CHEMBL3959421	-0.619618	1.9923922428115828	2.2360259011362738	1.7432197401866443	2.2505993843078613
CHEMBL2094128	CHEMBL405200	-0.751919	-0.12856195306192109	0.780609929147649	-0.3715957521362918	0.4363476037979126
CHEMBL203	CHEMBL3936151	0.267531	0.2802231341608252	0.342248237985172	0.272933266084619	0.2825530767440796
CHEMBL2815	CHEMBL253881	-0.267985	0.16081846937740957	-0.9307050683928575	0.10533229825593021	-0.10108423233032227
CHEMBL2148	CHEMBL3622133	-0.621942	-0.4191135719285182	0.24445869530647577	-0.5273507558236978	-0.15561270713806152
CHEMBL2148	CHEMBL3925725	1.157005	0.9357581854298934	1.1418507603334247	0.6875476085480493	0.745091438293457
CHEMBL203	CHEMBL247711	-0.248171	-0.08137107069880326	0.3076561391034667	-0.031065101132708217	0.3219754695892334
CHEMBL2996	CHEMBL1214929	0.621489	-0.5671477532857143	-0.643005055902014	-0.48130041167855553	-0.45485997200012207
CHEMBL203	CHEMBL3923645	0.267531	0.27906335982621217	0.4665654012472671	0.3140840221665021	0.2638418674468994
CHEMBL3983	CHEMBL3422080	1.741903	0.9930188555555555	1.6997183267804035	1.1174647542017364	0.5983922481536865
CHEMBL279	CHEMBL488646	-1.462035	-0.9625653541953813	-1.3207463183047885	-0.5229424138934389	-1.1986807584762573
CHEMBL1955	CHEMBL3917694	0.889247	0.8254584020692436	0.9072516772463937	0.7865592359299727	1.0502128601074219
CHEMBL2111414	CHEMBL355191	0.267531	-0.5044562730505642	0.07285713300623925	-0.250910623901425	-0.34645044803619385
CHEMBL1906	CHEMBL71987	-1.243658	-0.32678577367243866	-0.6208322419901662	-0.6357205539703329	-0.4975174069404602
CHEMBL2292	CHEMBL2314451	-1.533925	-1.102265341782746	-1.2141884546400017	-0.8612483536888155	-1.1979492902755737
CHEMBL3529	CHEMBL3895278	-0.000227	0.3543720773792763	0.30771483504302527	0.4315050833673154	0.3673560321331024
CHEMBL3038469	CHEMBL3335125	0.75927	-0.28850938856136205	-0.4257807702315222	-0.2526664827900341	-0.27108609676361084
CHEMBL2148	CHEMBL3665132	1.875096	2.69107009221898	2.5927345483661663	2.5105167798144055	2.8201029300689697
CHEMBL301	CHEMBL3895782	-0.271829	-0.5387287708065566	-0.14728577521644803	-0.7754663594755091	-0.24892473220825195
CHEMBL4722	CHEMBL538195	-0.499312	-0.5500202479592494	-0.27674981437637325	-0.7052022283850089	-2.384185791015625e-05
CHEMBL2996	CHEMBL4061321	-0.444685	-0.09370944364669231	0.28787982486451774	-0.115975191258622	0.157423198223114
CHEMBL2971	CHEMBL3645072	1.25497	0.6939221929381819	0.6362624629891074	0.9162934713545701	0.8884844779968262
CHEMBL4142	CHEMBL191003	-0.304803	-0.5027921536975868	-0.6801667141128503	-0.15631893684463055	-0.6630291938781738
CHEMBL2185	CHEMBL3680451	0.787897	1.184098505745063	1.0331795630157306	1.1941483313947105	0.9967821836471558
CHEMBL3142	CHEMBL1914743	1.305984	0.18856131999999995	1.0752674726561378	0.2768479122954002	0.49123454093933105
CHEMBL2147	CHEMBL3687505	3.28991	2.9103310182063495	2.5286204896920523	2.5777014112338037	3.0046310424804688
CHEMBL1868	CHEMBL356658	-0.621942	-0.6549062975821928	-0.30493261449082815	-0.38613242233466155	-0.5410048961639404
CHEMBL301	CHEMBL269882	1.474145	0.5979763676113695	1.0568289298958708	0.7545181636008038	1.0289472341537476
CHEMBL5147	CHEMBL3958778	0.267531	0.03790494914512477	-0.2933076772979308	0.0839090321926294	0.3292334973812103
CHEMBL1907601	CHEMBL483526	1.492115	1.1787081199999998	1.4245606714528571	0.11538719115691687	1.2087738513946533
CHEMBL1824	CHEMBL69629	-0.000227	-0.11730860287178459	-0.2711213744992648	0.003159380613437013	-0.2173546552658081
CHEMBL4142	CHEMBL3951245	1.369567	1.2143192602292179	1.4000212023537708	1.1085987410316793	1.1484301090240479
CHEMBL2094128	CHEMBL142648	-0.098593	-0.2379589715236429	-0.3405441381485228	-0.5238524121416315	-0.6767770051956177
CHEMBL279	CHEMBL3678948	0.267531	-0.5099144811099462	-0.5904872931814098	-0.35603559197551415	-1.6147693395614624
CHEMBL2147	CHEMBL3687434	0.499034	2.1444460292857097	2.056586057162061	2.1868392449572545	2.2366385459899902
CHEMBL258	CHEMBL270548	0.621489	-0.3516188260656441	-1.2166267584566575	-0.06469347028743044	-1.060644507408142
CHEMBL2358	CHEMBL3937823	-0.889701	-0.9295437675118563	-0.9345121502259635	-0.9940397216853276	-0.8778992295265198
CHEMBL4247	CHEMBL3263979	0.980305	0.39359716101058223	1.0054755474027028	0.4404906446973256	1.0153968334197998
CHEMBL5147	CHEMBL3898138	0.267531	0.21060404327443671	0.04333438269969615	0.19797314703626823	0.19372159242630005
CHEMBL2148	CHEMBL3926817	-0.205205	-0.5303302585124844	-0.26804930938999366	-0.5909665487840954	-0.5220968723297119
CHEMBL1957	CHEMBL2443026	0.889247	0.4390907506203242	-0.37842746640721314	0.5018639639043914	0.8063153028488159
CHEMBL1907600	CHEMBL4092920	0.50556	0.371104399750177	0.48454796120921106	0.21950804301928506	0.5156738758087158
CHEMBL4937	CHEMBL3902838	1.778721	1.3351997570367642	1.2125948810739762	1.62577174263137	0.859186589717865
CHEMBL4142	CHEMBL3946877	-0.34712	0.8857890755296286	0.12033311897956012	0.5399541552324816	0.2088031768798828
CHEMBL4282	CHEMBL2325986	-0.154271	-0.19116500783719853	-0.2862918653597182	0.14977161144569862	-0.36070191860198975
CHEMBL1907605	CHEMBL606635	0.621489	1.3749355600000002	1.7039293212397149	1.4667782046259268	1.038078784942627
CHEMBL2276	CHEMBL1822145	1.354334	1.458556503333335	1.4128216284469644	1.0493652197552465	1.0393322706222534
CHEMBL308	CHEMBL3648082	1.157005	0.9854848021885336	1.4008383460528826	0.5389653826582697	0.8510104417800903
CHEMBL3582	CHEMBL48665	-1.470716	-0.6947370010385465	-0.5229330688005933	-1.0234745902537226	-0.8071678280830383
CHEMBL3231	CHEMBL523695	1.157005	0.3880264728253966	0.24344493575397874	0.30476449180221155	0.2757531404495239
CHEMBL203	CHEMBL1934628	0.46486	0.30421585307932425	-0.11360908005664738	0.3245001737310992	0.4877837896347046
CHEMBL1974	CHEMBL1945706	-0.354184	0.3554748435019274	0.9300200162515466	0.5289200492114626	0.8518617153167725
CHEMBL279	CHEMBL3976752	-1.254385	-0.9937861852701699	-1.18178352921877	-0.8724513548035037	-0.5061904191970825
CHEMBL5491	CHEMBL486828	0.172171	0.09105000585412723	-0.07191323143320362	0.12201829378012286	0.2910243570804596
CHEMBL2292	CHEMBL3597991	-0.000227	-0.6327989991209805	-0.24243239857567794	-0.9433295081540224	-0.20089411735534668
CHEMBL1862	CHEMBL1242657	0.126672	-0.4949707248149352	-0.5378936652531113	-0.22132795949763262	-0.6257795095443726
CHEMBL279	CHEMBL2086753	0.889247	0.5354417717223918	0.5342024051883569	-0.38632988335965085	0.627973198890686
CHEMBL3650	CHEMBL3948270	1.076033	1.2877211454256767	1.2455976014836108	0.7855251900600004	1.2043170928955078
CHEMBL279	CHEMBL365727	1.086575	0.6338104210915038	0.7473013902365693	-0.025866935984391243	0.8743605613708496
CHEMBL258	CHEMBL1076478	1.086575	0.5012007836325238	0.6535239238129738	0.29282636128786366	0.542497992515564
CHEMBL2208	CHEMBL253881	-1.511416	-0.7197335133333334	-1.3652558061666944	-0.2697359844734628	-1.095864176750183
CHEMBL308	CHEMBL102926	1.157005	0.04759117812321946	0.2601517824143569	0.08266708932515798	0.4620448350906372
CHEMBL203	CHEMBL179726	0.551059	-0.03379278380640892	0.07161732022516198	0.07637148425270512	0.4468609094619751
CHEMBL2959	CHEMBL3586447	-0.449544	-0.12684114290123455	0.0870234037356667	-0.32657385604077516	0.17510980367660522
CHEMBL4179	CHEMBL3220470	-1.022427	-0.8945941149198091	-0.8988008653729435	-0.7163597190226259	-0.7808883190155029
CHEMBL5491	CHEMBL453347	-0.424614	-0.2739346885899986	-0.3225012141178094	-0.3474773382474683	0.2910243570804596
CHEMBL1868	CHEMBL306512	-1.314087	-0.5078486299529664	-0.19572549847215712	-0.39303786756377834	-0.6760640144348145
CHEMBL1955	CHEMBL2332119	1.551662	-0.047426864463445025	-1.013869646571887	-0.49501812717588617	-0.4139721393585205
CHEMBL4203	CHEMBL1612677	-0.38248	0.0916919304761905	0.06945411939945106	0.12349100004711519	0.23237277567386627
CHEMBL5408	CHEMBL3921622	0.46486	0.4761049169740846	0.7023048870963443	0.5522684433963871	0.595025360584259
CHEMBL1907602	CHEMBL3717995	-0.130204	-0.2816689909090909	-0.12935709425725672	-0.18575846454006817	-0.037132203578948975
CHEMBL279	CHEMBL3981706	-1.734701	-0.9628982226784778	-0.6170871168368621	-0.9418732983593452	-0.8353813886642456
CHEMBL3983	CHEMBL3421972	0.621489	0.1966785685714286	1.4512426312396072	0.47939391161716405	0.5983922481536865
CHEMBL2147	CHEMBL3965960	1.06346	1.5860014107892775	1.472583302035083	1.4634210753812007	1.5796440839767456
CHEMBL2971	CHEMBL3116065	0.818817	0.564057094493906	-0.4093798750524083	0.5464754788776645	0.2760746479034424
CHEMBL1974	CHEMBL2023477	-0.621942	-0.48204985618429075	-0.5845393854627561	-0.5573422026944425	-0.4694347381591797
CHEMBL2094126	CHEMBL566329	-0.156855	0.057071983103129206	0.13117538808301044	0.11043077316090916	0.22288602590560913
CHEMBL203	CHEMBL3903866	-0.889701	-0.8846646068962841	-0.8841353803866012	-0.8377077500606644	-0.9353153705596924
CHEMBL2147	CHEMBL3942145	2.416205	1.6338326350939247	1.6923476118390877	1.441506256789853	1.556026577949524
CHEMBL258	CHEMBL67268	0.975446	1.0575144524555389	1.5972274170768568	0.48023110919101053	1.500154733657837
CHEMBL2185	CHEMBL3125722	-0.423324	-0.33609326312854493	-1.0134434707530593	-0.3559185116930727	-0.3604855537414551
CHEMBL3616	CHEMBL48988	0.889247	0.3048965456105846	0.9746948941151454	0.42562804949571065	0.4063153564929962
CHEMBL3553	CHEMBL3912503	-0.651672	-0.4563699518407057	-1.015551530940551	-0.450090908713914	-0.6433531045913696
CHEMBL2996	CHEMBL77399	-0.000227	0.4709941303925232	0.26734016791232407	0.2440279715149679	0.5014288425445557
CHEMBL2147	CHEMBL3394166	0.684269	0.5512426864928796	0.9383708529490709	0.36649946711914116	0.8156876564025879
CHEMBL2185	CHEMBL485351	0.53529	0.5377230455175092	0.8889460631214086	0.16598293711050222	0.8391618728637695
CHEMBL3231	CHEMBL473080	0.622456	-0.277298137024365	-0.24644890496355304	0.27134138380829353	0.06683360040187836
CHEMBL279	CHEMBL1081831	-0.424614	-0.4337106828616561	-0.8838439029295435	-0.16388593431989723	0.18087220191955566
CHEMBL279	CHEMBL3657555	-1.177958	-1.0365946908980674	-1.2897384694302634	-0.5342920462704923	-0.9403527975082397
CHEMBL1907601	CHEMBL190302	-0.572561	0.4745377400000001	0.8179309409240845	0.12436723907028058	0.4493262767791748
CHEMBL203	CHEMBL372112	0.267531	-0.3809230924796305	-0.6607008856954704	-0.4251247916899241	-0.521857500076294
CHEMBL3582	CHEMBL263910	-0.877934	-0.3710195726569123	-0.8421267401547199	-0.3070059486751747	-0.5323988795280457
CHEMBL279	CHEMBL487864	-0.050842	-0.429676739068476	-0.41397708592638116	0.06362325579037847	-0.4445077180862427
CHEMBL3529	CHEMBL3650751	0.46486	0.09662994170820664	0.6476973951553003	0.19829181931984274	0.43297079205513
CHEMBL2094126	CHEMBL274924	-1.116759	-0.7924637363454051	-1.1637176099418272	-0.7581947932642042	-0.699012279510498
