Target	Compound	True	RFR	MLPR	LR	Keras
CHEMBL4142	CHEMBL3918011	-2.417698	-2.936029759483024	-2.2315707221107237	-3.352805101538565	-2.739381790161133
CHEMBL1844	CHEMBL3678283	-2.079442	-1.6829793824435626	-2.56485268242174	-2.1930867108816012	-3.4238393306732178
CHEMBL299	CHEMBL21156	-7.090077	-6.312056139094334	-7.845869953450007	-6.473353447885621	-6.976167678833008
CHEMBL3920	CHEMBL3916984	-1.064711	-0.5258630546883066	-0.7441208257788445	-0.6237357239639385	-0.6008791923522949
CHEMBL203	CHEMBL3753874	-6.877296	-5.233586409826246	-4.6920165104952645	-4.5147540532371355	-4.874790191650391
CHEMBL4247	CHEMBL560733	0.510826	-5.937851721538728	-7.291166851886876	-7.137084275837733	-6.149412631988525
CHEMBL2971	CHEMBL3975123	-6.779922	-3.8538401925104067	-2.50692511452229	-3.1238337980180697	-4.337393760681152
CHEMBL3797	CHEMBL4108353	-0.364643	0.2554715416666665	-0.3021454527575407	0.1616649638349834	0.5309082269668579
CHEMBL258	CHEMBL2017557	-5.314191	-6.188484922275746	-6.5979320175566	-5.9818980201707035	-7.444821357727051
CHEMBL2971	CHEMBL3665133	1.398772	1.0743385338016678	2.4196654367214268	1.4753601979755704	2.3036253452301025
CHEMBL2971	CHEMBL3642362	-3.270329	-4.744974844919011	-4.223636095857182	-4.735718853799292	-3.9405453205108643
CHEMBL279	CHEMBL3929290	-6.907755	-5.710028502880515	-8.177520111233221	-6.073071779593558	-6.9766035079956055
CHEMBL279	CHEMBL3353341	-7.600902	-5.930838592685688	-6.82555165317768	-4.84589854810688	-6.207498550415039
CHEMBL2185	CHEMBL1099344	-3.78419	-3.4161483300846243	-0.9297661084637452	-2.964831259448586	-2.2777419090270996
CHEMBL3024	CHEMBL1095709	-1.791759	-5.469490119472255	-4.048846868488898	-5.788326452932493	-4.385781288146973
CHEMBL2094127	CHEMBL120664	-8.070906	-5.695271646119919	-5.0845210316685625	-5.544661294483284	-5.352428436279297
CHEMBL1957	CHEMBL520144	0.094311	-4.909705981770377	-4.382898266807819	-4.923959467221345	-3.6523635387420654
CHEMBL4816	CHEMBL3929383	-2.028148	-2.136403142476186	-1.3138047682336143	-1.7707737074095844	-1.5390561819076538
CHEMBL260	CHEMBL3260901	-6.738152	-7.310635265264882	-7.713555733145852	-7.306371225045599	-7.623851299285889
CHEMBL1824	CHEMBL592201	-8.81433	-8.269266723901689	-8.910360242146567	-7.645233033267644	-9.060591697692871
CHEMBL4142	CHEMBL3941474	-6.109248	-5.385163660140909	-7.262689608316149	-5.732480450698934	-7.126843452453613
CHEMBL4523	CHEMBL3911078	-4.234107	-3.897570250465658	-3.759170151224164	-2.9839802447305503	-3.697296619415283
CHEMBL2971	CHEMBL3652305	-3.306887	-3.5387912002523376	-2.279314790637861	-2.804625940726463	-2.1998040676116943
CHEMBL1936	CHEMBL212985	-6.51323	-6.717884942857141	-6.668397469514546	-5.817635126662769	-7.129469394683838
CHEMBL3650	CHEMBL498348	-7.495542	-4.093829308146804	-4.544285047753737	-3.323457116639572	-4.582709789276123
CHEMBL260	CHEMBL3925985	-0.693147	-2.6493415632949175	-1.919919379027062	-2.2514879958750296	-3.097001075744629
CHEMBL2363049	CHEMBL3828021	-1.446919	-4.959338270838216	-3.6858989760553116	-5.510036664613903	-5.448880195617676
CHEMBL2094126	CHEMBL15794	-7.17012	-6.449804291774428	-7.086643522163684	-6.469163276204406	-7.7376885414123535
CHEMBL2094127	CHEMBL103714	-4.382027	-3.552508344444449	-3.545738243555016	-3.7234813118870136	-3.1648311614990234
CHEMBL5508	CHEMBL2313891	-8.070906	-7.2487537	-5.967363965223604	-7.0677893035898975	-6.3098955154418945
CHEMBL1974	CHEMBL3582442	-8.36637	-6.7764332874118125	-7.09011446990197	-6.190208264642501	-4.895866870880127
CHEMBL3009	CHEMBL204085	-1.458615	-1.9326644499999999	-1.1067385787483706	-1.011360226099276	-2.0005886554718018
CHEMBL3529	CHEMBL3687129	-2.079442	-3.896673845727237	-4.126321640420381	-4.261866566166997	-3.7545969486236572
CHEMBL2276	CHEMBL2392825	-1.098612	-2.825864999365085	-2.0752208917027586	-3.3204825824520823	-2.8271796703338623
CHEMBL4523	CHEMBL3298821	-8.405144	-5.988123231820788	-8.004557311193208	-4.562709664022181	-6.816355228424072
CHEMBL2148	CHEMBL3921442	-6.907755	-6.206064173430301	-6.616625423152858	-6.256994390885206	-6.573990345001221
CHEMBL2292	CHEMBL2314473	-6.907755	-6.697924134502583	-6.8913120091904085	-6.294742739299753	-6.41712760925293
CHEMBL1957	CHEMBL1257769	-6.697034	-4.805770602048496	-6.433100589454905	-5.513485665390488	-5.1242570877075195
CHEMBL4722	CHEMBL3675425	1.771957	-3.087505973157964	-1.7614328089270601	-1.391875841239612	-3.418987274169922
CHEMBL4722	CHEMBL473761	-8.699515	-6.631328917471757	-8.150557627890446	-6.031954147864561	-8.733366012573242
CHEMBL2971	CHEMBL247468	-9.027979	-5.777097047417641	-8.437329066263036	-5.985816558788346	-7.340994834899902
CHEMBL2749	CHEMBL3109347	-0.693147	-3.765486786666667	-3.566379690269514	-3.4832988989809412	-3.4025321006774902
CHEMBL279	CHEMBL3950907	-8.565616	-7.626820417856355	-8.406308636399757	-7.229447789755783	-8.469294548034668
CHEMBL2148	CHEMBL3651017	3.146555	1.0846261386858977	0.9679298979049082	0.7079157352238585	1.5358960628509521
CHEMBL1824	CHEMBL3951411	-6.907755	-6.912813588105734	-7.104639942358506	-6.838078919843043	-6.828371047973633
CHEMBL203	CHEMBL460732	-4.532599	-4.884057050473661	-3.735583236212009	-5.543246685929809	-2.746648073196411
CHEMBL1936	CHEMBL2409778	-5.010635	-5.081206065350498	-5.100427831795016	-5.823804740898207	-5.294921398162842
CHEMBL4282	CHEMBL427422	-1.609438	-1.3740970336447997	-0.8251604533304268	-2.7522328265888607	-0.20452731847763062
CHEMBL4722	CHEMBL3692208	0.510826	-0.3369836200923257	1.2265881617718057	0.08307008265602889	1.4848029613494873
CHEMBL3973	CHEMBL3912831	-1.865165	-1.997865618509218	-1.173664716671501	-2.6174415698911684	-1.5798348188400269
CHEMBL3009	CHEMBL3647967	-1.163151	-0.2927408099999998	-0.15564855415272572	-0.027269557997938954	-0.03971049189567566
CHEMBL2815	CHEMBL3675957	-0.936093	-1.889506306628322	-1.4814476586124212	-2.599652039209987	-1.9857350587844849
CHEMBL3973	CHEMBL3904561	-1.865165	-3.180377299269107	-3.321702605535509	-3.350326540808407	-2.743978261947632
CHEMBL2148	CHEMBL3642314	-3.605498	-5.242901208144755	-3.552322726077619	-5.0817180224901515	-3.563197612762451
CHEMBL4816	CHEMBL594072	-0.0	-1.3685555685555562	-0.7910602276401602	-0.9486077374150934	-0.9502671957015991
CHEMBL279	CHEMBL3893032	-3.912023	-4.11249468691465	-4.192354119406678	-4.300903038564773	-5.785869598388672
CHEMBL3553	CHEMBL3911874	-4.867534	-5.670523209668641	-7.059146358073167	-6.540419975735907	-6.1500678062438965
CHEMBL4898	CHEMBL1162963	-8.006368	-4.083300238151405	-3.338410780686107	-2.5894211914912537	-2.5557148456573486
CHEMBL3142	CHEMBL1242573	-8.131531	-5.626376837642252	-6.865561706049745	-4.668804610652767	-5.951221942901611
CHEMBL279	CHEMBL328029	-6.173786	-4.785542753150613	-4.749067254979277	-4.8495544409072044	-4.022569179534912
CHEMBL279	CHEMBL3925180	-1.386294	-2.1805533073917274	-1.740361269452761	-1.5601233897584565	-2.1996653079986572
CHEMBL1907605	CHEMBL280867	-7.253145	-5.116318767766577	-4.447918046123506	-5.03366004890775	-4.58607816696167
CHEMBL1936	CHEMBL196747	-3.295837	-4.012149346133885	-3.027368340352882	-3.75922868053002	-4.15838623046875
CHEMBL1868	CHEMBL3759079	-6.907755	-5.34025203171399	-4.506857879023249	-5.965208543736445	-4.62003755569458
CHEMBL299	CHEMBL55394	-5.703782	-6.538023646744219	-6.61348148002836	-5.942553329825182	-6.2124128341674805
CHEMBL2147	CHEMBL3908883	-4.248495	-4.680300719329787	-5.311771221776647	-5.881855944564405	-3.2953033447265625
CHEMBL260	CHEMBL522003	-6.907755	-6.165860330758485	-6.59711484818212	-6.842962502199331	-6.426150798797607
CHEMBL203	CHEMBL2437469	-1.34025	-2.931825207523175	-2.374735462589576	-3.3321341083290914	-2.550396203994751
CHEMBL2148	CHEMBL3957990	-5.075174	-6.106105466234042	-6.160006380265457	-5.509216711292472	-6.0265278816223145
CHEMBL1974	CHEMBL3938398	-3.912023	-4.0118247547318076	-3.7209980719230646	-3.5867225323146608	-3.6444954872131348
CHEMBL4501	CHEMBL3685220	-4.941642	-4.551205589800981	-5.385468401011355	-5.619251417069414	-5.289007663726807
CHEMBL260	CHEMBL356157	-4.962845	-4.1874455699762585	-2.5785628884391074	-3.688993821042987	-2.135286808013916
CHEMBL2828	CHEMBL86771	-5.799093	-5.818440356190476	-6.221484601329386	-6.379651545440201	-4.738224506378174
CHEMBL2148	CHEMBL3973017	-6.907755	-6.192155710466445	-7.260174595411117	-6.184452069867538	-6.814815044403076
CHEMBL4501	CHEMBL3670477	-3.83298	-4.2500254387089145	-5.935393612179946	-5.384379749833217	-5.940184116363525
CHEMBL1868	CHEMBL202384	-6.579251	-6.806096059562823	-7.444172341566777	-7.064385941298704	-7.289218902587891
CHEMBL2147	CHEMBL1802845	-8.433812	-8.486316397777772	-8.281965232555585	-7.515618017124208	-8.607032775878906
CHEMBL203	CHEMBL3935851	-3.912023	-4.03435373809345	-3.8602275614315333	-4.384796616821386	-3.7560951709747314
CHEMBL4722	CHEMBL3675332	-6.380123	-3.1275489827742162	-5.561198174496106	-3.2730688898519826	-3.452589511871338
CHEMBL1981	CHEMBL1642135	-5.438079	-6.718491363506107	-5.263647964359095	-6.757545746038869	-6.396811008453369
CHEMBL1906	CHEMBL186526	-4.248495	-4.351800171467652	-3.9931689066265976	-3.8381805184921087	-3.4751741886138916
CHEMBL5147	CHEMBL3938869	-3.912023	-4.600301339887037	-6.469905235339294	-4.386964822486933	-5.895439624786377
CHEMBL4282	CHEMBL2177836	-5.521461	-6.954492821224315	-7.198881692462845	-5.833189725419125	-6.542513370513916
CHEMBL3142	CHEMBL1242200	-6.716595	-6.461181619787487	-6.742166129700231	-6.641359857378217	-6.101105213165283
CHEMBL258	CHEMBL272609	-7.783224	-5.69725152674187	-5.735097523513216	-5.841772104613411	-5.483986854553223
CHEMBL1957	CHEMBL517163	0.223144	-3.1318300384453823	-5.040607243554105	-2.0213826079012938	-5.102997303009033
CHEMBL3553	CHEMBL3894474	-3.78419	-5.136358915178233	-4.14763271857993	-5.148633295622056	-3.9912428855895996
CHEMBL3961	CHEMBL1738710	-5.517453	-6.2379135595342525	-5.664513469888112	-5.596075845370575	-4.9176530838012695
CHEMBL2094128	CHEMBL1643233	-7.937375	-6.421483421028489	-7.729552956979884	-6.502154204309823	-7.283114433288574
CHEMBL3973	CHEMBL3971277	-1.911171	-1.7456124896734744	-1.0366452046292929	-2.407187273510892	-1.2654179334640503
CHEMBL4722	CHEMBL2063465	-4.477337	-4.53217076789416	-3.8976917310205343	-6.14542568899202	-3.5353341102600098
CHEMBL4523	CHEMBL3394072	-3.73767	-3.4674164671385936	-2.0560217791023705	-3.7144194014413525	-2.2385549545288086
CHEMBL1907601	CHEMBL126993	-6.975414	-4.8848895529879	-4.648280149297374	-6.019331670374147	-4.783811092376709
CHEMBL4523	CHEMBL3909297	-0.09531	-1.9886331118980622	-2.0679626077349678	-2.4074522878372138	-1.8865052461624146
CHEMBL4142	CHEMBL3930685	-4.443945	-1.8798790979587274	-1.8657304257753058	-1.9018229749543503	-2.350423812866211
CHEMBL1974	CHEMBL245769	-5.030438	-5.866294975100662	-6.079381938760161	-6.239364268665036	-6.407569885253906
CHEMBL203	CHEMBL3897153	-6.907755	-4.66179186088519	-5.143555238810425	-4.827501332833503	-4.655984878540039
CHEMBL2148	CHEMBL3665181	5.305342	4.5171709574999985	5.422222252090737	2.7776076636591647	2.608935594558716
CHEMBL5147	CHEMBL3947769	-3.912023	-4.21694572142857	-3.922990771133361	-3.915097826216435	-3.8851563930511475
CHEMBL3973	CHEMBL3955385	-3.776203	-5.749710711260295	-6.182746199961666	-5.82544753361018	-6.115335941314697
CHEMBL4722	CHEMBL3692206	0.916291	0.0003162875166337938	0.9015208908799824	0.2115640351584691	1.0422346591949463
CHEMBL2147	CHEMBL3974958	-3.367296	-1.6974507160186898	-3.142090507512437	-1.8621447677500846	-3.083508014678955
CHEMBL2147	CHEMBL1782508	-8.594154	-5.442776231128512	-8.367456074114987	-6.898173189441729	-7.9596781730651855
CHEMBL2147	CHEMBL2017353	-2.772589	-2.501206273890376	-1.503379246017544	-2.371484271115766	-1.856701374053955
CHEMBL1824	CHEMBL3958173	-6.907755	-6.188507854132378	-5.247356502422314	-5.920530846606424	-6.614951133728027
CHEMBL203	CHEMBL1928954	-7.421178	-5.039597600538588	-6.481798612353192	-4.2778499545756095	-4.710026741027832
CHEMBL3038477	CHEMBL3962135	-4.60517	-3.9892547477570264	-3.028037198084101	-3.69813959687475	-3.7387993335723877
CHEMBL1844	CHEMBL3954810	-4.043051	-1.4031581925479981	-1.489894632332886	-2.120860868534731	-1.4063308238983154
CHEMBL279	CHEMBL1086675	-7.549609	-6.692994013914581	-8.02864002665732	-5.193658195390222	-9.356147766113281
CHEMBL3142	CHEMBL1766803	-7.972466	-7.22837733498123	-7.405247207644444	-7.447740980210594	-6.929753303527832
CHEMBL203	CHEMBL4106607	-6.076035	-6.264944526358181	-6.752420739208314	-6.416068846733759	-5.9581193923950195
CHEMBL279	CHEMBL225248	-4.983607	-4.653276993108738	-4.568087469616294	-4.178531909236147	-3.9046709537506104
CHEMBL3529	CHEMBL3650727	-3.401197	-4.840658082634458	-3.762432449272418	-4.515510743080934	-4.887938499450684
CHEMBL3553	CHEMBL3920091	-3.78419	-5.711292904057187	-5.9197596045924135	-5.416183237607278	-5.642687797546387
CHEMBL1957	CHEMBL464347	-1.791759	-2.1530376294444475	-2.231736901544021	-2.748576144076253	-2.284383773803711
CHEMBL2148	CHEMBL3906460	-6.907755	-5.735354679000077	-6.3154787168952105	-5.895613529614109	-5.287265300750732
CHEMBL5147	CHEMBL3961982	-6.907755	-4.917044885125134	-3.932406586840818	-3.6218720076941207	-4.087066173553467
CHEMBL1913	CHEMBL4072383	-5.298317	-5.920306161027113	-5.635711361032197	-7.104856342069087	-6.2713847160339355
CHEMBL3650	CHEMBL498347	-3.401197	-2.745709672263789	-2.5180026065122427	-2.9202134996792797	-2.411257266998291
CHEMBL4501	CHEMBL3680498	-4.174387	-4.161971673842794	-2.7763874460565567	-4.1333123729355705	-2.9167909622192383
CHEMBL4282	CHEMBL3971992	-2.151762	-2.043545090048785	-2.067797917284731	-1.122076545840037	-2.207956314086914
CHEMBL3650	CHEMBL3676316	-1.098612	-2.9270080025089036	-1.5036137328801646	-2.769601511873425	-2.8755080699920654
CHEMBL203	CHEMBL3219125	-2.21266	-1.805967533916073	-3.797488031163433	-2.5385880320973078	-3.1366963386535645
CHEMBL2094127	CHEMBL180797	-6.253829	-6.4363022608690255	-6.614323687636195	-5.782003234537363	-6.257876873016357
CHEMBL2828	CHEMBL3944464	0.916291	0.27042249999999995	1.2116439411647666	0.7963395908776256	0.3382405936717987
CHEMBL4722	CHEMBL2386807	-4.584967	-5.9286775764381066	-6.214979857384963	-6.5159854921452895	-6.578486919403076
CHEMBL2971	CHEMBL3593762	-5.736572	-3.9780239616625566	-2.7110312056228603	-2.95233391551337	-3.412545919418335
CHEMBL4523	CHEMBL3355559	-6.226537	-6.151165468744729	-5.639855445907031	-6.65182706294285	-5.963980197906494
CHEMBL279	CHEMBL3596862	-7.600902	-5.458282313314362	-7.805916041502051	-2.643034111862809	-6.77299165725708
CHEMBL3529	CHEMBL3650739	-3.401197	-4.373476426198959	-3.45743446459744	-3.612126843053211	-4.097473621368408
CHEMBL3616	CHEMBL3338844	-6.907755	-5.742108393219391	-7.385206407934619	-4.392339359516824	-4.817320823669434
CHEMBL2147	CHEMBL3660043	-1.386294	-1.465250070156881	-1.3989565234360901	-1.4404820964777931	-1.1365966796875
CHEMBL3650	CHEMBL3927140	-1.151205	-2.5401112069388097	-1.621920219264617	-2.831346409921598	-1.9577128887176514
CHEMBL279	CHEMBL3648125	-3.871201	-4.757536675868286	-4.516613747007848	-4.933294496074016	-4.221490383148193
CHEMBL2971	CHEMBL3891030	-2.995732	-3.5276230063373784	-2.2075041599222867	-3.7520897261306123	-2.4569036960601807
CHEMBL2185	CHEMBL469206	-4.454347	-3.520515013860214	-3.3747847999885368	-4.217738638622244	-2.2273387908935547
CHEMBL2147	CHEMBL1782522	-3.931826	-4.817375852655555	-4.4596787586736495	-4.612887471920135	-3.1705212593078613
CHEMBL1824	CHEMBL3915699	-6.907755	-6.878479559979006	-6.8271231316005005	-6.269225639346374	-6.751192092895508
CHEMBL5147	CHEMBL1762549	-2.484907	-3.5678585122222217	-4.894091369855548	-5.6029472344151054	-4.6839470863342285
CHEMBL4523	CHEMBL2037200	-3.218876	-4.238868650023287	-4.344292529323107	-4.890111592382649	-4.950929641723633
CHEMBL2959	CHEMBL486147	-3.663562	-3.41130640988979	-3.756628856315465	-3.555737288462959	-3.5781877040863037
CHEMBL1824	CHEMBL475767	-5.505332	-4.543240177018251	-3.347599567344078	-4.3252801201291735	-3.6395111083984375
CHEMBL2292	CHEMBL1884711	-6.476972	-6.5438508721357485	-6.476164781671788	-7.670372471724215	-6.915724754333496
CHEMBL4142	CHEMBL3942179	-3.223664	-1.756507187995906	-2.2775112044905934	-1.854471638171109	-2.419149160385132
CHEMBL4142	CHEMBL3951847	-1.542657	-1.4762965935097159	-0.47744752161373394	-1.4619742238466271	-0.8862364292144775
CHEMBL1913	CHEMBL521552	-3.401197	-1.891438584837942	-2.5628851167525624	-1.727485037380423	-1.9209222793579102
CHEMBL1936	CHEMBL3673941	-4.60517	-5.967863526666667	-5.052444349980837	-7.376845095328468	-5.782266616821289
CHEMBL203	CHEMBL418909	-0.693147	-1.539904989762812	-1.7415759998756692	-4.041220326698834	-1.404289722442627
CHEMBL1936	CHEMBL330863	-3.044522	-3.9231041737127197	-4.905450375427002	-4.229516525480098	-4.6963582038879395
CHEMBL3973	CHEMBL3934355	-3.407842	-3.5012432762768264	-4.920801492002618	-3.5128482600194464	-3.9862489700317383
CHEMBL4179	CHEMBL3220475	-7.272398	-6.866360522333748	-7.470248694371297	-6.700984500759924	-7.315818786621094
CHEMBL2431	CHEMBL2177375	-3.496508	-2.8293924133802317	-2.4609946837817454	-3.3794636007322496	-3.4174864292144775
CHEMBL2363049	CHEMBL3219126	-6.907755	-4.6058340480629365	-4.805275252454054	-4.7271401434575315	-4.534214019775391
CHEMBL1974	CHEMBL1969102	-0.593327	-1.9087336904068366	-0.35665309684296354	-1.8420019594065589	-0.6433882713317871
CHEMBL203	CHEMBL457250	-7.408531	-6.0136406491047145	-7.446031448990583	-5.587049084267063	-6.037060737609863
CHEMBL4895	CHEMBL1933550	-8.565983	-4.884988332772808	-5.120147223455319	-6.439366604430225	-4.682605266571045
CHEMBL5147	CHEMBL2333595	-4.51086	-4.042687950793651	-3.9678990167251422	-4.874652277230546	-3.8795690536499023
CHEMBL1824	CHEMBL500381	-4.49981	-4.051432958643428	-4.258037934898405	-4.324193537263372	-4.144737720489502
CHEMBL2358	CHEMBL3923271	-6.907755	-6.949969961794877	-6.822450583989655	-7.0381875852129925	-6.840384483337402
CHEMBL2148	CHEMBL3645002	-4.92144	-6.422144038011242	-6.44210871679722	-6.681839471671815	-6.553134441375732
CHEMBL3717	CHEMBL386637	-8.809863	-6.491300009677203	-7.741188353073592	-7.770550309818752	-8.310051918029785
CHEMBL3024	CHEMBL1090360	-6.907755	-7.204678049074653	-7.589164180589125	-8.111664169665872	-8.0961275100708
CHEMBL2276	CHEMBL464344	-8.05896	-6.919630124780836	-6.615803129989704	-6.846323644303234	-7.32689094543457
CHEMBL2148	CHEMBL3622829	-7.649693	-6.680536152063811	-8.07526525467643	-7.3608553919126685	-7.864389896392822
CHEMBL4282	CHEMBL482537	-0.693147	-0.9868219886685654	-0.518604897301	-0.7725528077792845	-0.7745324969291687
CHEMBL3038477	CHEMBL2030387	-4.248495	-5.71758012915156	-6.2686654334633	-5.195730995070083	-6.071043968200684
CHEMBL279	CHEMBL3937533	-9.164289	-6.835905261840355	-7.379060784312157	-6.805402480475204	-6.3258867263793945
CHEMBL1981	CHEMBL1796253	-5.010635	-6.3367073389890365	-6.329131749149943	-6.012890702848852	-5.723525524139404
CHEMBL2971	CHEMBL3645002	-2.033398	-4.471745652205658	-3.475973193244352	-5.242874984472535	-3.9217236042022705
CHEMBL2358	CHEMBL3919649	-7.296278	-7.488097501667245	-7.690321152052085	-7.255739896470695	-7.37118673324585
CHEMBL308	CHEMBL249303	-0.587787	-3.828763173368398	-2.5023083174634393	-4.335705779210668	-3.5815114974975586
CHEMBL2094115	CHEMBL422510	-3.044522	-3.3933196585188954	-2.964017337780272	-4.647170859553667	-2.5204238891601562
CHEMBL1907601	CHEMBL183511	-2.397895	-3.9901772000000024	-4.508546030177172	-2.832150416703037	-5.008082866668701
CHEMBL2148	CHEMBL3949257	-6.063785	-5.275650607037665	-4.93302248795127	-6.095129798367593	-4.169520854949951
CHEMBL2363049	CHEMBL3805509	-3.446808	-5.26394209580347	-3.1480170209321563	-5.41421632269149	-4.3664422035217285
CHEMBL1955	CHEMBL525550	-4.077537	-2.738839653219576	-1.9528962154642437	-2.761818492227089	-1.835097074508667
CHEMBL5543	CHEMBL3883639	-5.393628	-4.67376237894204	-6.349968802593603	-5.087854699253629	-4.976297378540039
CHEMBL203	CHEMBL3952048	-3.912023	-3.8559519517108947	-3.9344098431440626	-4.680645373651656	-3.9437572956085205
CHEMBL279	CHEMBL475251	-2.302585	-5.355350868038634	-4.864835250041496	-4.994480134526882	-5.949538707733154
CHEMBL3717	CHEMBL3814311	-5.598422	-5.493777837841905	-4.83941877381273	-5.293799696077725	-5.1606669425964355
CHEMBL4722	CHEMBL3685269	-2.054124	-0.8426127064034966	-0.6211313864293166	-1.6557764435147933	0.629706621170044
CHEMBL3553	CHEMBL3892562	-6.907755	-5.72792672841534	-6.197439942423425	-5.363697180384947	-5.529812335968018
CHEMBL1824	CHEMBL1258118	-5.811141	-4.043912588	-3.7738781233430503	-4.210982593028439	-3.7467710971832275
CHEMBL203	CHEMBL490266	-0.587787	-3.939932786338897	-2.2155740353271316	-6.534976334476977	-2.3963778018951416
CHEMBL1907600	CHEMBL354276	-7.696213	-6.546377116386979	-6.533246552079649	-6.345178812334817	-5.382957935333252
CHEMBL2185	CHEMBL578201	-5.598422	-6.427709860816623	-6.269537832884709	-5.62562736996019	-5.948178291320801
CHEMBL2971	CHEMBL2208027	-8.777509	-5.248234082365356	-5.7422370869265515	-5.027821672898336	-5.8787736892700195
CHEMBL3553	CHEMBL3977129	-4.867534	-5.825822816640949	-6.139648304249833	-5.381438870588811	-6.066293239593506
CHEMBL4142	CHEMBL3908068	-3.246491	-2.7497980949236114	-3.9288052469540324	-2.5160574820137986	-4.038137912750244
CHEMBL4224	CHEMBL1802396	-7.17012	-6.942492456755566	-7.972795670164847	-9.452924574230707	-9.955058097839355
CHEMBL279	CHEMBL3896067	-6.907755	-6.11107125617737	-6.739348118154736	-6.031201486822447	-6.724305152893066
CHEMBL3234	CHEMBL1242750	-3.401197	-3.147858316159418	-3.2702617611082756	-4.179368485185233	-2.9943742752075195
CHEMBL4247	CHEMBL3218847	-5.356586	-5.538490254230766	-4.509268756902231	-4.793847990715056	-4.2401323318481445
CHEMBL3476	CHEMBL1761513	-8.059049	-7.41924587964236	-7.28196692229633	-7.584809122465813	-7.537323951721191
CHEMBL279	CHEMBL565612	-8.268732	-5.910013510301955	-1.9638158180774412	-4.81897554800859	-3.4211537837982178
CHEMBL3616	CHEMBL7463	-2.302585	-4.93099769369598	-5.574564518519054	-4.998826058563035	-4.6568450927734375
CHEMBL260	CHEMBL215803	-6.907755	-6.122938937704889	-6.391930981361518	-6.183196674327158	-5.241898536682129
CHEMBL3038469	CHEMBL3977079	-8.517193	-8.169139191359447	-8.772547396555579	-7.554183966772724	-8.073528289794922
CHEMBL1981	CHEMBL3822524	-5.905362	-6.359260436709515	-6.62744343575046	-5.668819644884682	-6.683223247528076
CHEMBL4247	CHEMBL1651521	-6.637258	-7.453181985369322	-6.502956151801818	-6.302200024866398	-5.925600528717041
CHEMBL4501	CHEMBL3670490	-7.408531	-4.360597742053992	-4.947645795513609	-4.427194830914489	-4.604921817779541
CHEMBL2147	CHEMBL3651941	-0.0	0.11933932563575468	-0.3906647228417425	-0.05424389470142721	-0.2936420440673828
CHEMBL2971	CHEMBL3935745	-5.791549	-4.306424961051167	-3.906559197395362	-4.9034613462720165	-4.703723907470703
CHEMBL4282	CHEMBL3965033	-3.044522	-2.252420381960997	-2.1628170088380707	-3.211222314545245	-2.5550918579101562
CHEMBL3973	CHEMBL3916037	-2.463853	-2.437795684033875	-1.592111193891656	-3.1203625576166294	-1.743451714515686
CHEMBL2358	CHEMBL3934541	-7.824046	-7.5882742800475675	-7.621654263012245	-7.668172588378892	-7.782195091247559
CHEMBL2148	CHEMBL3652308	-6.102559	-5.516802009743487	-5.794125565605201	-4.731870381126453	-5.947630405426025
CHEMBL301	CHEMBL115264	-4.442651	-5.294411420681939	-5.803799785395432	-4.90935629612457	-4.598371982574463
CHEMBL2094127	CHEMBL426818	-8.517193	-8.187604993630341	-8.491668295481281	-8.578687076744634	-7.709184169769287
CHEMBL4630	CHEMBL3741526	-6.272877	-6.719447813892401	-6.410661538115057	-6.1841332149991635	-6.281951427459717
CHEMBL4722	CHEMBL2023298	-6.023448	-5.551495455335519	-5.079657364401561	-5.338274980512665	-6.397032260894775
CHEMBL1824	CHEMBL263788	-8.641179	-7.875144128463896	-8.944609698051806	-6.890889088604915	-7.649594306945801
CHEMBL5147	CHEMBL3952188	-3.912023	-4.4847711408315565	-3.908862259132108	-4.704871609592482	-4.045255661010742
CHEMBL3920	CHEMBL3963605	0.174353	0.2486839628968253	1.0633207260048005	-1.759010100135641	-0.48496460914611816
CHEMBL1974	CHEMBL3109339	-3.850148	-2.573703294659327	-1.7570361561919277	-3.059792167555047	-2.4353809356689453
CHEMBL5314	CHEMBL2036792	-5.560682	-4.649164839999999	-2.5157258897665487	-4.991212962177947	-3.674670934677124
CHEMBL2147	CHEMBL3651998	-1.098612	-0.2341892990548574	-0.599130652644708	-0.7627732020395284	0.0985560417175293
CHEMBL203	CHEMBL28418	0.287682	-0.7948119331555933	-2.160709651357914	-2.420560599236145	-1.0763881206512451
CHEMBL279	CHEMBL3114020	-3.218876	-4.694989044032402	-3.39508232762838	-4.82885686566182	-3.0155205726623535
CHEMBL2637	CHEMBL3394123	-3.988984	-4.77594045118418	-5.3926714657579575	-3.8158084954418117	-4.738637924194336
CHEMBL2971	CHEMBL3642300	-3.367296	-4.6443320338609	-4.573220533505667	-4.7924850542380995	-2.725313425064087
CHEMBL3650	CHEMBL420477	-5.010635	-5.515220040194318	-5.076975936488703	-6.235689773698636	-4.923552989959717
CHEMBL5407	CHEMBL1915644	-5.905362	-4.5240587420490055	-3.952666811638562	-5.8069928958827965	-3.782597541809082
CHEMBL4630	CHEMBL3355475	-4.430817	-6.6276877534178436	-8.10873275762664	-8.429313639054346	-7.382466793060303
CHEMBL203	CHEMBL3747776	-8.692826	-7.742135915391255	-8.88758841383329	-7.146716845796861	-8.98321533203125
CHEMBL5408	CHEMBL3650729	-5.703782	-3.7451348218266185	-3.4870415480058266	-4.397765494757536	-3.520291328430176
